,data,db,exp,prank,rank,reg,report,sj,zb
2080,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.811629,68.0,全国,cn=C01&zb=A0N0A08&sj=2014,2014年,橡胶制品业中型工业企业新产品产值(万元)
2081,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.811629,68.0,全国,cn=C01&zb=A0N0A08&sj=2015,2015年,塑料制品业中型工业企业新产品产值(万元)
2082,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.811629,68.0,全国,cn=C01&zb=A0N0A08&sj=2014,2014年,塑料制品业中型工业企业新产品产值(万元)
2083,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.811629,68.0,全国,cn=C01&zb=A0N0A08&sj=2015,2015年,金属制品业中型工业企业新产品产值(万元)
2084,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.811629,68.0,全国,cn=C01&zb=A0N0A08&sj=2014,2014年,金属制品业中型工业企业新产品产值(万元)
2085,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.811629,68.0,全国,cn=C01&zb=A0N0R03&sj=2015,2015年,化学药品制造高技术产业新产品产值(万元)
2086,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.811629,68.0,全国,cn=C01&zb=A0N0R03&sj=2014,2014年,化学药品制造高技术产业新产品产值(万元)
2087,,月度数据,产成品指工业企业已经完成全部生产过程并验收入库，可以按照合同规定的条件送交订货单位，或者可以作为商品对外销售的产品。根据会计“产成品”科目的借方余额填报。,7.811631,68.0,全国,cn=A01&zb=A020K05&sj=201703,2017年3月,文教体育用品制造业产成品存货_累计值(亿元)
2088,,月度数据,产成品指工业企业已经完成全部生产过程并验收入库，可以按照合同规定的条件送交订货单位，或者可以作为商品对外销售的产品。根据会计“产成品”科目的借方余额填报。,7.811631,68.0,全国,cn=A01&zb=A020L05&sj=201703,2017年3月,文教体育用品制造业产成品存货_累计值(亿元)
2089,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.811729,68.0,全国,cn=C01&zb=A0N0603&sj=2015,2015年,规模以上工业股份合作企业新产品产值(万元)
2090,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.811729,68.0,全国,cn=C01&zb=A0N0603&sj=2014,2014年,规模以上工业股份合作企业新产品产值(万元)
2091,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.811729,68.0,全国,cn=C01&zb=A0N0603&sj=2015,2015年,规模以上工业有限责任公司新产品产值(万元)
2092,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.811729,68.0,全国,cn=C01&zb=A0N0603&sj=2014,2014年,规模以上工业有限责任公司新产品产值(万元)
2093,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.811729,68.0,全国,cn=C01&zb=A0N0603&sj=2015,2015年,规模以上工业股份有限公司新产品产值(万元)
2094,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.811729,68.0,全国,cn=C01&zb=A0N0603&sj=2014,2014年,规模以上工业股份有限公司新产品产值(万元)
2095,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.8118289999999995,68.0,全国,cn=C01&zb=A0N0A03&sj=2015,2015年,有限责任公司大中型工业企业新产品产值(万元)
2096,,年度数据,新产品产值指报告期企业生产的新产品的产值。新产品是指采用新技术原理、新设计构思研制、生产的全新产品，或在结构、材质、工艺等某一方面比原有产品有明显改进，从而显著提高了产品性能或扩大了使用功能的产品。新产品产值、新产品销售收入既包括经政府有关部门认定并在有效期内的新产品，也包括企业自行研制开发，未经政府有关部门认定，从投产之日起一年之内的新产品。,7.8118289999999995,68.0,全国,cn=C01&zb=A0N0A03&sj=2014,2014年,有限责任公司大中型工业企业新产品产值(万元)
